bodydearword.feature,bodyform.feature,bodyhtml.feature,bodymultipart.feature,bodynumchars.feature,bodynumfunctionwords.feature,bodynumuniqwords.feature,bodynumwords.feature,bodyrichness.feature,bodysuspensionword.feature,bodyverifyyouraccountphrase.feature,externalsabinary.feature,externalsascore.feature,scriptjavascript.feature,scriptonclick.feature,scriptpopup.feature,scriptstatuschange.feature,scriptunmodalload.feature,senddiffreplyto.feature,sendnumwords.feature,sendunmodaldomain.feature,subjectbankword.feature,subjectdebitword.feature,subjectfwdword.feature,subjectnumchars.feature,subjectnumwords.feature,subjectreplyword.feature,subjectrichness.feature,subjectverifyword.feature,urlatchar.feature,urlbaglink.feature,urlip.feature,urlnumdomains.feature,urlnumexternallink.feature,urlnumimagelink.feature,urlnuminternallink.feature,urlnumip.feature,urlnumlink.feature,urlnumperiods.feature,urlnumport.feature,urlport.feature,urltwodoains.feature,urlunmodalbaglink.feature,urlwordclicklink.feature,urlwordherelink.feature,urlwordloginlink.feature,urlwordupdatelink.feature,class
0,0,0,0,1742,3,235,373,0.214122,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,42,9,1,0.214286,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,223,0,41,45,0.201794,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,16,2,1,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,919,3,130,185,0.201306,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,42,9,1,0.214286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,1511,1,169,286,0.189279,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,34,7,1,0.205882,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,1,1,0,4578,1,250,976,0.213194,0,0,0,2.2,1,0,0,0,1,0,0,0,0,0,0,20,4,0,0.2,0,0,4,0,6,28,6,6,0,35,4,0,0,1,0,0,0,0,1,ham
0,0,0,0,540,4,87,114,0.211111,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,66,14,0,0.212121,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,1,0,5818,0,187,1282,0.220351,0,0,0,2.2,1,0,0,0,1,0,0,0,0,0,0,46,8,0,0.173913,0,0,0,0,5,22,9,4,0,27,4,0,0,1,0,0,0,0,0,ham
0,0,0,0,633,1,101,130,0.205371,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,16,2,1,0.125,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,2293,6,281,476,0.207588,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,69,15,1,0.217391,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,615,0,102,134,0.217886,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,16,2,1,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
1,1,1,0,11051,8,534,2434,0.220252,0,0,0,2.4,1,0,0,0,1,0,0,0,0,0,0,26,7,0,0.269231,0,0,0,0,8,57,3,0,0,59,8,0,0,1,0,0,0,0,0,ham
0,1,1,0,10757,15,597,2298,0.213628,0,0,0,2.2,1,0,0,0,1,0,0,0,0,0,0,46,8,0,0.173913,0,0,0,0,6,54,10,6,0,61,4,0,0,1,1,0,0,0,0,ham
0,0,0,0,578,4,96,117,0.202422,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,69,15,1,0.217391,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,76,0,18,19,0.25,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0.210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,721,3,102,163,0.226075,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,26,5,1,0.192308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,1,1,0,13845,17,1075,2876,0.207728,0,0,0,3.5,0,0,0,0,0,1,4,0,0,0,0,38,5,0,0.131579,0,0,1,0,38,79,4,0,0,87,5,0,0,0,0,1,0,0,0,ham
0,0,0,0,2544,4,301,526,0.206761,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,69,15,1,0.217391,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,822,1,121,160,0.194647,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,38,7,1,0.184211,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,387,3,69,78,0.20155,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,32,5,1,0.15625,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,1,1,0,11209,8,530,2460,0.219467,0,0,0,2.2,1,0,0,0,1,0,0,0,0,0,0,43,6,0,0.139535,0,0,1,0,5,57,4,0,0,60,4,0,0,1,1,1,1,0,0,ham
0,0,0,0,791,6,121,162,0.204804,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,32,5,1,0.15625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
1,1,1,0,11690,12,652,2522,0.21574,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,40,8,0,0.2,0,0,1,0,7,70,13,2,0,72,4,0,0,1,1,1,1,0,0,ham
0,0,0,0,337,0,62,76,0.225519,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,27,3,1,0.111111,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
1,1,1,0,8889,13,575,1927,0.216785,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,81,15,0,0.185185,0,0,0,0,11,0,4,0,0,63,4,0,0,1,0,0,0,0,0,ham
0,0,0,0,440,3,76,89,0.202273,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,32,5,1,0.15625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,3222,0,342,721,0.223774,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,27,5,1,0.185185,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,206,1,37,42,0.203883,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,40,9,0,0.225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,1,1,0,12735,19,1075,2661,0.208952,0,0,0,3.3,0,0,0,0,0,1,4,0,0,0,0,45,5,0,0.111111,0,0,1,0,33,92,7,0,0,94,3,0,0,0,1,1,1,0,0,ham
0,0,0,0,479,3,85,104,0.217119,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,32,5,1,0.15625,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,503,3,86,113,0.224652,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,43,9,1,0.209302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,2040,7,245,402,0.197059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0.208333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,513,1,82,108,0.210526,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,43,10,1,0.232558,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,433,4,78,93,0.214781,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,25,5,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,1,0,7564,6,427,1696,0.22422,0,0,0,2.7,1,0,0,0,1,0,0,0,0,0,0,48,9,0,0.1875,0,0,0,0,8,0,4,0,0,40,4,0,0,1,0,0,0,0,0,ham
0,0,0,0,502,1,90,111,0.221116,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,40,6,0,0.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
1,0,1,0,7720,7,430,1653,0.214119,0,0,0,2.2,1,0,0,0,1,0,0,0,0,0,0,39,9,0,0.230769,0,0,1,0,4,56,3,0,0,56,2,0,0,0,0,0,0,0,1,ham
0,0,0,0,465,2,74,102,0.219355,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,26,5,1,0.192308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,677,4,112,150,0.221566,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,28,6,1,0.214286,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ham
0,0,0,0,3899,6,409,814,0.208771,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,36,7,0,0.194444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,47,0,9,9,0.191489,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,20,6,0,0.3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,1,1,5859,4,300,1274,0.217443,0,0,0,2.1,1,0,0,0,0,0,0,0,0,0,0,26,6,0,0.230769,0,0,1,0,16,0,12,0,0,29,3,0,0,1,1,1,1,0,0,ham
0,0,0,0,4468,7,462,937,0.209714,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,36,7,0,0.194444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,211,0,41,47,0.222749,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,35,6,0,0.171429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,1,0,10392,16,568,2195,0.21122,0,0,0,2.2,1,0,0,0,0,0,0,0,0,0,0,50,9,0,0.18,0,0,1,0,3,56,4,1,0,58,4,0,0,1,1,0,0,0,1,ham
0,0,0,0,724,3,117,149,0.205801,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,26,5,0,0.192308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,1,1,0,13572,22,1163,2852,0.210139,0,0,1,7.8,0,0,0,0,0,1,4,0,0,0,0,45,5,0,0.111111,0,0,1,0,30,81,4,0,0,85,3,0,0,0,1,1,0,0,0,ham
0,0,0,0,220,3,36,40,0.181818,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,52,10,0,0.192308,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,1,1,0,11978,32,927,2424,0.202371,0,0,0,2.4,0,0,0,0,0,1,4,0,0,0,0,46,5,0,0.108696,0,0,0,0,32,82,7,0,0,84,3,0,0,0,0,0,0,0,0,ham
0,0,0,0,458,1,82,106,0.231441,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,24,6,0,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,486,0,83,99,0.203704,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,75,16,0,0.213333,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,570,0,97,122,0.214035,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,78,17,1,0.217949,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,1,1,0,10505,17,586,2240,0.213232,0,0,0,2.2,1,0,0,0,1,0,0,0,0,0,0,47,9,0,0.191489,0,0,1,0,6,54,10,6,0,61,4,0,0,1,1,1,0,0,0,ham
0,0,0,0,616,2,96,139,0.225649,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,27,7,1,0.259259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,1,1,0,7103,4,348,1551,0.218358,0,0,0,3.4,1,0,0,0,1,0,0,0,0,0,0,49,11,0,0.22449,0,0,0,0,6,52,8,0,0,53,4,0,0,1,0,0,0,0,0,ham
0,0,0,0,328,1,50,70,0.213415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,7,0,0.225806,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,1539,1,210,356,0.231319,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,27,7,1,0.259259,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,766,1,126,186,0.24282,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,27,7,1,0.259259,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,1753,1,231,388,0.221335,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,78,17,1,0.217949,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,1,1,0,9337,8,519,2001,0.214309,0,0,0,2.2,1,0,0,0,1,0,0,0,0,0,0,47,7,0,0.148936,0,0,1,0,5,47,4,0,0,50,4,0,0,1,1,1,1,0,0,ham
0,0,1,1,1385,6,126,305,0.220217,0,0,0,3.4,0,0,0,0,0,1,3,0,0,0,0,11,3,0,0.272727,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,ham
0,0,0,0,664,2,94,140,0.210843,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,17,3,0,0.176471,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,1,1,0,9245,29,888,1865,0.201731,0,0,0,2.7,1,0,0,0,1,0,0,0,0,0,0,27,6,0,0.222222,0,0,1,0,10,0,2,0,0,34,4,0,0,1,0,0,0,0,1,ham
0,0,0,1,1642,6,131,344,0.209501,0,0,0,2.4,0,0,0,0,0,1,3,0,0,0,0,14,4,1,0.285714,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,667,2,97,133,0.1994,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,25,6,0,0.24,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,1,1,5859,4,300,1274,0.217443,0,0,0,2.1,1,0,0,0,0,0,0,0,0,0,0,26,6,0,0.230769,0,0,1,0,16,0,12,0,0,29,3,0,0,1,1,1,1,0,0,ham
0,0,1,1,3793,3,209,801,0.211178,0,0,0,2.2,1,0,1,0,0,0,0,0,0,0,0,18,4,0,0.222222,0,0,0,0,4,20,13,0,0,20,3,0,0,0,0,0,0,0,0,ham
0,0,0,0,8826,10,1119,1828,0.207115,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0.294118,0,0,0,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ham
0,0,0,0,888,3,113,187,0.210586,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,20,4,1,0.2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,1488,1,208,350,0.235215,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,27,7,1,0.259259,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,1,0,18700,32,1407,3949,0.211176,0,0,1,5.9,1,0,0,0,0,1,4,0,0,0,0,37,5,0,0.135135,0,0,1,0,37,115,11,0,0,117,4,0,0,0,1,1,1,0,0,ham
0,0,0,0,62,0,13,14,0.225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,391,0,74,80,0.204604,0,0,1,5.9,0,0,0,0,0,1,3,0,0,0,0,14,4,1,0.285714,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,2402,7,312,456,0.189842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0.208333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,211,1,43,51,0.241706,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,20,4,1,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,1779,0,198,364,0.204609,0,0,0,4.8,0,0,0,0,0,1,0,0,0,0,0,32,7,0,0.21875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,1,0,6338,6,288,1314,0.207321,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,40,7,0,0.175,0,0,0,0,5,24,10,0,0,24,4,0,0,1,0,0,0,0,0,ham
0,0,0,0,603,1,105,140,0.232172,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,27,7,1,0.259259,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,376,1,68,87,0.231383,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,27,7,1,0.259259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,1176,7,142,224,0.190476,0,0,0,0.4,0,0,0,0,0,1,3,1,0,0,0,69,12,0,0.173913,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ham
0,1,1,0,11295,29,983,2304,0.203984,0,0,1,10.2,0,0,0,0,0,1,4,0,0,0,0,47,5,0,0.106383,0,0,1,0,35,83,3,0,0,87,4,0,0,0,1,1,1,0,0,ham
0,0,0,0,531,1,81,105,0.19774,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,46,8,0,0.173913,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,769,1,119,175,0.227568,0,0,0,0.4,0,0,0,0,0,1,3,1,0,0,0,21,4,1,0.190476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,1,1,0,14993,22,1181,3137,0.209231,0,0,1,5.9,0,0,0,0,0,1,4,0,0,0,0,37,5,0,0.135135,0,0,0,0,38,93,12,0,0,95,4,0,0,0,0,0,0,0,0,ham
0,0,0,0,568,1,96,128,0.225352,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,27,7,1,0.259259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
1,0,1,0,8090,9,427,1789,0.221137,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,50,9,0,0.18,0,0,1,0,11,0,6,0,0,45,4,0,0,1,1,0,1,0,0,ham
0,0,0,0,1880,5,236,365,0.194149,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,17,5,1,0.294118,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,231,0,47,51,0.220779,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,16,2,1,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,1,0,10427,13,578,2236,0.214443,0,0,0,2.2,1,0,0,0,0,0,0,0,0,0,0,36,9,0,0.25,0,0,1,0,3,55,4,1,0,57,4,0,0,1,1,0,0,0,1,ham
0,0,0,0,611,1,88,129,0.211129,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,27,7,1,0.259259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,1139,2,159,251,0.220369,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,38,8,1,0.210526,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,1,1,0,13769,22,1175,2842,0.206406,0,0,0,3.3,0,0,0,0,0,1,4,0,0,0,0,38,5,0,0.131579,0,0,1,0,37,91,7,0,0,94,4,0,0,0,1,1,1,0,0,ham
0,0,0,0,537,0,87,114,0.212291,0,0,0,3.3,0,0,0,0,0,1,3,1,0,0,0,17,5,1,0.294118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,676,0,100,165,0.244083,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,17,5,1,0.294118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,1,1,0,10526,13,576,2245,0.213281,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,40,7,0,0.175,0,0,0,0,7,55,11,6,0,62,4,0,0,1,1,0,0,0,0,ham
0,0,0,0,1212,2,184,264,0.217822,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,51,12,1,0.235294,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,768,2,107,179,0.233073,0,0,0,0.4,0,0,0,0,0,1,3,0,0,0,0,25,5,0,0.2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,2790,1,275,603,0.216129,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,19,6,0,0.315789,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
1,1,1,0,7197,4,370,1516,0.210643,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,49,9,0,0.183673,0,0,0,0,7,45,4,0,0,46,4,0,0,1,0,0,0,0,0,ham
0,0,0,0,228,0,35,47,0.20614,0,0,0,3.3,0,0,0,0,0,1,3,1,0,0,0,17,5,1,0.294118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,1,1,0,7012,4,337,1563,0.222904,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0.20339,0,0,0,0,7,50,10,0,0,51,4,0,0,1,0,0,0,0,0,ham
0,0,0,0,799,1,126,169,0.211514,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,51,12,1,0.235294,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,424,1,82,98,0.231132,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,21,4,1,0.190476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,1,1,0,10852,7,513,2379,0.219222,0,0,0,2.2,1,0,0,0,1,0,0,0,0,0,0,55,12,0,0.218182,0,0,1,0,5,56,4,0,0,59,4,0,0,1,1,1,1,0,0,ham
0,0,0,0,96,0,20,24,0.25,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,27,8,1,0.296296,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,3018,1,292,565,0.18721,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,41,8,0,0.195122,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ham
1,1,1,0,11172,15,651,2427,0.21724,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,53,13,0,0.245283,0,0,1,0,6,66,12,0,0,69,4,0,0,1,0,0,0,0,1,ham
0,0,0,0,1106,1,167,251,0.226944,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,51,12,1,0.235294,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ham
0,0,0,0,702,0,122,154,0.219373,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,44,9,1,0.204545,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,1019,2,143,228,0.223749,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,28,6,1,0.214286,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,1943,8,252,384,0.197633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,684,1,109,155,0.226608,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,27,7,1,0.259259,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,249,0,49,55,0.220884,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,19,5,1,0.263158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,1,1,0,14710,32,1212,3085,0.209721,0,0,1,5.9,0,0,0,0,0,1,4,0,0,0,0,41,5,0,0.121951,0,0,1,0,39,88,12,0,0,90,4,0,0,0,1,1,1,0,0,ham
1,0,1,0,4300,2,267,923,0.214651,0,0,0,2.2,1,0,0,0,0,0,0,0,0,0,0,49,8,0,0.163265,0,0,0,0,3,16,2,0,0,16,4,0,0,1,0,0,0,0,0,ham
0,0,0,0,401,1,72,91,0.226933,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,43,7,1,0.162791,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,348,0,70,90,0.258621,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,22,5,0,0.227273,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,719,1,116,153,0.212796,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,25,5,1,0.2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
1,0,1,0,7957,8,439,1696,0.213146,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,62,11,0,0.177419,0,0,1,0,6,59,4,0,0,59,2,0,0,0,0,0,0,0,1,ham
0,0,0,0,1359,0,180,297,0.218543,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,19,5,1,0.263158,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,1,0,10565,20,589,2245,0.212494,0,0,0,2.2,1,0,0,0,0,0,0,0,0,0,0,52,9,0,0.173077,0,0,1,0,3,51,4,1,0,53,4,0,0,1,1,0,0,0,1,ham
0,0,0,0,783,2,119,154,0.196679,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,30,6,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,179,0,37,41,0.22905,0,0,0,3.4,0,0,0,0,0,1,3,1,0,0,0,19,5,1,0.263158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,1,1,0,11970,23,1001,2446,0.204344,0,0,1,7.8,0,0,0,0,0,1,4,0,0,0,0,41,5,0,0.121951,0,0,2,0,34,82,3,0,0,86,4,0,0,0,1,1,1,0,0,ham
0,0,0,0,491,0,74,96,0.195519,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,19,5,1,0.263158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,400,2,76,84,0.21,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,27,7,1,0.259259,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,306,2,62,72,0.235294,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,23,5,1,0.217391,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,1168,2,144,241,0.206336,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,24,6,0,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
1,1,1,0,15688,24,1139,3247,0.206973,0,0,0,3.5,0,0,0,0,0,1,4,0,0,0,0,35,5,0,0.142857,0,0,1,0,33,72,4,0,0,83,3,0,0,0,0,1,0,0,0,ham
